temperature_K,pressure_bar
363.15,1.01325
237.204,13.279000000000002
242.136,99.869
247.92849999999999,106.7975
253.33100000000002,200.79000000000002
259.14700000000005,299.7
259.682,10.3
265.239,303.47
271.066,399.25
273.2145,14.344125
277.415,500.79
278.15,1.01325
283.15,99.48
284.154,200.74
288.15,1.01325
291.054,298.515
293.15,49.9
294.15,1.01325
295.15,1.01325
296.15,1.01325
297.15,197.96
298.15,15.27
299.17999999999995,19.102125
300.15,1.01325
301.15,1.01325
302.15,1.01325
303.15,1.01325
303.972,103.15
304.9805,252.131625
306.15,1.01325
307.15,1.01325
308.15,1.01325
309.15,1.01325
310.15,1.01325
311.15,200.33
312.15,1.01325
313.15,49.9
314.15,1.01325
315.15,1.01325
316.15,1.01325
317.15,1.01325
318.15,1.01325
319.15,1.01325
320.15,1.01325
321.15,1.01325
322.15,1.01325
323.15,1.01325
324.15,1.01325
325.235,300.541625
326.005,199.21
326.8405,4.888125
328.15,1.01325
329.15,1.01325
330.15,1.01325
331.15,1.01325
332.15,1.01325
333.15,50.53
333.67,99.181
335.15,1.01325
336.15,1.01325
337.15,1.01325
338.15,1.01325
339.15,1.01325
340.15,1.01325
341.15,399.8
342.15,7.815
343.15,2.5
344.15,1.01325
345.15,1.01325
346.15,1.01325
347.15,1.01325
348.15,1.013125
349.236,250.951625
349.804,96.292
351.15,1.01325
352.15,1.01325
353.15,102.21
354.15,1.01325
355.15,1.01325
356.15,1.01325
357.15,1.01325
358.15,1.01325
359.15,1.01325
360.15,1.01325
361.15,1.01325
362.15,1.01325
363.15,20.0
373.15,299.58
393.15,299.94
223.522,13.103
234.006,202.99
234.674,16.273
239.5895,200.91500000000002
245.261,398.25
246.079,109.1335
251.106,498.07
251.73899999999998,195.58499999999998
257.8405,303.695
258.848,11.23
264.152,300.62
270.446,197.19
270.642,206.12900000000002
277.112,300.04
278.15,1.01325
283.15,1.01325
283.796,298.865
284.892,10.9
288.15,1.01325
290.761,300.45
291.627,9.927
293.15,1.01325
298.15,2.5
298.8625,214.397
303.15,1.01325
305.771,197.44
308.15,2.5
313.15,1.01325
313.774,157.7785
318.15,2.5
320.274,392.9
320.7065,149.115
321.505,8.691
323.15,1.01325
328.15,4.0
328.717,99.723
333.15,1.01325
335.966,447.67
336.604,201.16
338.15,4.0
343.15,1.01325
343.842,491.69
345.137,302.23
348.15,1.01325
353.15,1.01325
353.521,300.73
358.15,1.01325
363.15,1.01325
368.15,1.01325
283.15,1.01
288.15,1.01
293.15,1.01
298.15,1.01
303.15,1.01
308.15,1.01
313.15,1.01
318.15,1.01
323.15,1.01
328.15,1.01
298.15,1.01325
303.15,1.01325
308.15,1.01325
313.15,1.01325
318.15,1.01325
323.15,1.01325
328.15,1.01325
333.15,1.01325
338.15,1.01325
343.15,1.01325
348.15,1.01325
273.15,1.01
278.15,1.01
283.15,1.01
288.15,1.01
293.15,1.01
298.15,1.01
303.15,1.01
313.15,1.01
323.15,1.01
333.15,1.01
343.15,1.01
353.15,1.01
363.15,1.01
273.15,393.93
274.86,1.01325
277.17,1.01325
278.15,1.01325
281.95500000000004,1.01325
283.15,101.0
285.0,1.01325
288.15,1.01325
291.0,1.01325
293.15,7.5
294.0,1.01325
295.15,1.01325
296.15,1.01325
297.1,1.01325
298.15,199.68
299.17499999999995,1.01325
300.15,1.01325
301.125,1.01325
302.17499999999995,1.01325
303.15,20.0
304.125,1.01325
305.125,1.01325
306.075,1.01325
307.075,1.01325
308.09,1.01325
309.075,1.01325
310.15,1.01325
311.15,1.01325
311.8,950.0
313.15,98.42500000000001
314.15,1.01325
315.075,1.01325
316.15,1.01325
317.15,1.01325
318.15,99.2
319.15,1.01325
320.15,1.01325
321.075,1.01325
322.31,75.0
323.15,149.9
324.075,1.01325
325.15,1.01325
326.15,1.01325
327.075,1.01325
328.185,1.01325
329.15,1.01325
330.075,1.01325
331.15,1.01325
331.9,1000.0
333.15,20.0
334.15,1.01325
335.15,1.01325
336.075,1.01325
337.15,1.01325
338.15,1.01325
339.075,1.01325
340.15,1.01325
341.15,1.01325
342.075,1.01325
343.15,1.01325
344.15,1.01325
345.15,1.01325
346.15,1.01325
347.15,1.01325
348.15,247.9
349.15,1.01325
350.15,1.01325
351.15,1.01325
352.0,600.0
353.15,49.81
354.15,1.01325
355.15,1.01325
356.15,1.01325
357.15,1.01325
358.15,1.01325
359.15,1.01325
360.15,1.01325
361.15,1.01325
362.15,1.01325
363.15,1.01325
364.37,1.01325
368.15,1.01325
372.2,1050.0
373.15,200.0
383.15,1.01325
391.28,75.0
392.4,1050.0
393.15,300.025
403.15,1.01325
412.1,1050.0
413.15,299.98
414.92,100.0
423.15,1.01325
433.15,175.05
443.15,1.01325
453.15,175.0
463.15,1.01325
473.15,175.05
288.15,1.0
293.15,1.0
298.15,1.0
303.15,1.0
308.15,1.0
313.15,1.0
318.15,1.0
323.15,1.0
328.15,1.0
333.15,1.0
283.15,1.01325
288.15,1.01325
293.15,1.01325
298.15,1.01325
303.15,1.01325
308.15,1.016625
313.15,1.01325
318.15,1.016625
323.15,1.01325
328.15,1.016625
333.15,1.01325
338.15,1.016625
343.15,1.01325
348.15,1.02
353.15,1.016625
358.15,1.02
363.15,1.016625
303.145,0.990125
308.15,1.0
313.145,1.0
318.15,1.0
323.145,1.0
328.15,1.0
333.15,1.0
334.27,1.0
338.15,1.0
338.89,1.0
343.15,1.0
343.88,1.0
348.15,1.0
349.01,1.0
352.1,1000.0
353.15,1.0
353.91,1.0
357.34,1.0
358.145,1.006625
363.145,1.006625
364.78,1.0
368.15,1.0
372.4,1050.0
373.15,1.0
392.3,1050.0
412.3,1050.0
432.2,1050.0
452.0,1050.0
313.15,1.01
323.15,1.01
333.15,1.01
343.15,1.01
353.15,1.01
363.15,1.01
373.15,1.01
293.15,1.01
298.15,1.01
303.15,1.01
308.15,1.01
313.15,1.01
318.15,1.01
323.15,1.01
328.15,1.01
333.15,1.01
338.15,1.01
343.15,1.01
278.15,1.011625
283.15,1.01325
288.15,1.01325
293.15,15.0
298.15,26.0
303.15,15.0
308.15,1.01325
313.15,15.0
318.15,1.01325
323.15,62.5
328.15,1.01325
333.15,20.0
338.15,1.01325
343.15,1.01325
348.15,100.0
353.15,30.0
358.15,1.01325
363.15,1.01325
373.15,450.0
393.15,75.0
398.15,450.0
303.08,1.01325
313.18,1.01325
318.095,1.006625
323.11,1.006625
328.185,1.006625
333.27,1.006625
338.28,1.006625
343.21,1.006625
348.155,1.006625
352.855,1.006625
358.13,1.006625
363.15,1.0
364.89,1.01325
278.15,1.01325
283.15,1.01325
288.15,1.01325
293.15,1.01325
298.15,18.3
299.15,258.6
300.15,258.6
301.15,258.6
302.15,258.6
303.15,18.3
308.15,18.3
313.15,18.3
318.15,18.3
323.15,18.3
325.15,258.6
327.15,258.6
328.15,1.01325
329.15,258.6
331.15,258.6
333.15,18.3
338.15,1.01325
343.15,1.01325
348.15,1.01325
353.15,1.01325
358.15,1.01325
363.15,1.01325
373.15,1.01325
383.15,1.01325
393.15,1.01325
403.15,1.01325
413.15,1.01325
423.15,1.01325
433.15,1.01325
443.15,1.01325
453.15,1.01325
463.15,1.01325
473.15,1.01325
253.15,1.01325
258.15,1.01325
263.15,1.01325
268.15,1.01325
273.15,1.01325
278.15,55.0
283.15,150.0
285.65,150.0
288.15,13.006625
290.65,50.0
292.49,1.01325
293.15,100.0
294.15,1.01325
295.15,1.01325
295.65,37.5
297.15,1.01325
298.15,63.46
299.17499999999995,1.01325
300.17499999999995,1.01325
300.65,13.006625
302.17499999999995,1.01325
303.15,25.0
304.17499999999995,1.01325
305.17499999999995,1.01325
305.65,13.006625
307.17499999999995,1.01325
308.15,1.01325
309.15,1.01325
310.15,1.01325
310.65,25.0
312.31,1.01325
313.15,100.0
314.15,1.01325
315.15,1.01325
315.65,37.5
317.15,1.01325
318.15,1.01325
319.15,1.01325
320.15,1.01325
320.65,25.0
322.31,75.0
323.15,37.45
324.15,1.01325
325.15,1.01325
325.65,75.0
327.15,1.01325
328.15,1.01325
329.15,1.01325
330.15,1.01325
330.65,125.0
332.15,1.01325
333.15,125.0
334.15,1.01325
335.15,1.01325
335.65,125.0
337.15,1.01325
338.15,25.0
339.15,1.01325
340.15,1.01325
340.65,125.0
342.28499999999997,1.01325
343.15,19.9
344.15,1.01325
345.15,1.01325
345.65,125.0
347.15,1.01325
348.15,37.5
349.15,1.01325
350.15,1.01325
350.65,125.0
352.33,50.0
353.15,150.0
354.15,1.01325
355.15,1.01325
356.15,1.01325
357.15,1.01325
358.15,1.01325
359.15,1.01325
360.15,1.01325
361.15,1.01325
362.15,1.01325
363.15,20.0
368.15,1.01325
373.15,200.05
391.39,75.0
393.15,250.0
398.15,400.0
413.15,349.9
414.95,100.0
433.15,200.1
273.15,1.01325
278.15,1.01325
283.15,1.01325
288.15,1.01325
293.15,1.01325
298.15,70.0
300.075,1.006625
303.15,80.01
306.025,1.006625
308.15,1.01325
312.075,1.006625
313.15,80.01
318.15,1.01325
323.15,79.99
324.075,1.006625
328.15,1.01325
330.025,1.006625
333.15,79.99
336.025,1.006625
338.15,1.01325
340.975,1.006625
343.15,1.01325
348.15,1.01325
353.15,79.98
354.975,1.006625
358.15,1.01325
360.975,1.006625
363.15,1.01325
368.15,1.01325
373.15,1.006625
373.8,1.01325
278.15,1.006625
283.15,1.01325
288.15,1.01325
293.15,1.01325
298.15,250.0
303.15,1.01325
308.15,1.01325
313.15,1.01325
318.15,1.01325
323.15,250.0
328.15,1.01325
333.15,1.01325
338.15,1.01325
343.15,1.01325
348.15,350.0
353.15,1.01325
373.15,450.0
398.15,450.0
283.15,1.01325
288.15,1.01325
293.15,50.0
294.15,1.01325
295.15,1.01325
296.15,1.01325
297.15,1.01325
298.15,37.5
299.15,1.01325
300.15,1.01325
301.15,1.01325
302.15,1.01325
303.15,37.5
304.15,1.01325
305.15,1.01325
306.15,1.01325
307.15,1.01325
308.15,1.01325
309.15,1.01325
310.15,1.01325
311.15,1.01325
312.15,1.01325
313.15,37.5
314.15,1.01325
315.15,1.01325
316.15,1.01325
317.15,1.01325
318.15,1.01325
319.15,1.01325
320.15,1.01325
321.15,1.01325
322.15,1.01325
323.15,1.01325
324.15,1.01325
325.15,1.01325
326.15,1.01325
327.15,1.01325
328.15,1.01325
329.15,1.01325
330.15,1.01325
331.15,1.01325
332.15,1.01325
333.15,37.5
334.15,1.01325
335.15,1.01325
336.15,1.01325
337.15,1.01325
338.15,1.01325
339.15,1.01325
340.15,1.01325
341.15,1.01325
342.15,1.01325
343.15,1.01325
344.15,1.01325
345.15,1.01325
346.15,1.01325
347.15,1.01325
348.145,1.01325
349.15,1.01325
350.15,1.01325
351.15,1.01325
352.15,1.01325
353.15,75.0
354.15,1.01325
355.15,1.01325
356.15,1.01325
357.15,1.01325
358.145,1.01325
359.15,1.01325
360.15,1.01325
361.15,1.01325
362.15,1.01325
363.15,1.01325
373.15,125.0
393.15,125.0
273.15,1.01325
278.15,1.01325
283.15,1.01325
288.15,1.01325
293.15,1.01325
298.15,1.01325
303.15,1.01325
308.15,1.01325
311.2,1050.0
313.15,1.01325
318.15,1.01325
323.15,1.01325
328.15,1.01325
330.9,1050.0
333.15,1.01325
338.15,1.01325
343.15,1.01325
348.15,1.01325
351.3,1050.0
353.15,1.01325
358.15,1.01325
363.15,1.01325
371.3,1050.0
373.15,1.01325
391.2,1050.0
411.1,1050.0
273.15,150.7
278.15,1.01325
280.65,1.0
283.15,9.901625
285.65,1.0
288.15,1.01325
293.15,1.01325
298.15,1.01325
303.15,1.01325
308.15,1.01325
313.15,1.01325
318.15,1.01325
323.15,1.011625
328.15,1.01325
333.15,1.01325
338.15,1.01325
343.15,1.01325
348.15,1.01325
353.15,1.01325
358.15,1.01325
363.15,1.01325
368.15,1.01325
373.155,154.25
393.15,200.1
413.15,199.6
278.15,1.011625
283.15,70.0
284.93100000000004,243.6
285.804,13.269
288.15,80.0
291.126,450.025
291.79549999999995,151.805
293.15,40.0
298.15,60.0
299.15,1.01325
300.2,1.01325
301.17499999999995,1.011625
302.17499999999995,1.011625
303.15,20.0
304.17499999999995,198.141625
304.695,100.37
306.2,1.01325
307.17499999999995,1.011625
308.15,1.01325
311.44899999999996,349.96000000000004
311.556,195.42
313.15,175.0
318.15,70.0
318.7,11.556
322.5,1.01325
323.15,40.0
325.39,600.94
325.62,244.13
328.15,1.01325
332.9425,225.0
333.62,12.529000000000002
338.15,1.01325
340.365,398.35
340.794,156.28050000000002
343.15,1.01325
348.03200000000004,149.22
352.7,600.0
356.015,401.47
358.15,1.01325
363.15,1.01325
372.8,1050.0
392.9,1050.0
413.0,1050.0
432.9,1050.0
452.6,1050.0
472.4,1050.0
312.8,1050.0
332.7,1050.0
352.7,1050.0
372.8,1050.0
392.9,1050.0
412.9,1050.0
432.6,1050.0
452.5,1050.0
472.4,1050.0
256.94849999999997,154.84
262.2205,149.181
267.704,298.79
273.18,400.0
273.552,100.41
278.15,1.01325
279.2085,450.37
279.661,99.60600000000001
283.15,149.25
285.415,195.6
285.505,251.94
286.615,20.09
288.15,1.01325
291.46,501.18499999999995
291.613,299.44
293.15,47.0
298.15,200.0
299.2,1.01325
300.2,1.01325
301.2,1.01325
302.2,1.01325
303.15,1.01325
304.213,349.3
305.2,1.01325
306.2,1.01325
307.2,1.01325
308.15,1.01325
310.652,400.03
313.16,32.15
317.20550000000003,399.89
318.15,1.01325
323.15,1.01325
324.2385,400.925
325.017,11.270999999999999
328.15,1.01325
331.28700000000003,199.35199999999998
333.15,33.449999999999996
338.15,1.01325
338.742,201.49
339.672,10.74
343.15,1.01325
346.215,302.75
348.15,1.01325
353.15,152.1
358.15,1.01325
363.15,1.01325
373.16,548.0
393.15,546.5
413.16,548.5
261.46,1.01325
268.29,1.01325
273.15,1.01325
278.15,1.01325
282.24,1.01325
283.19,17.5
285.0,1.01325
287.45,1.01325
288.15,1.01325
291.0,1.01325
293.15,1.01325
293.5,10.0
295.15,1.0
297.0,1.01325
298.15,1.01325
300.0,1.01325
303.15,1.01325
306.0,1.01325
308.15,1.01325
309.0,1.01325
311.15,1.01325
312.075,1.01325
313.15,1.01325
314.02,1.01325
315.075,1.01325
316.15,1.01325
317.15,1.01325
318.15,1.01325
319.15,1.01325
320.15,1.01325
321.075,1.01325
322.3,75.0
323.15,1.01325
324.0,1.01325
327.0,1.01325
328.15,1.01325
330.0,1.01325
333.15,1.01325
333.55,1.01325
336.0,1.01325
338.15,1.01325
339.0,1.01325
342.49,1.01325
343.15,1.01325
348.15,1.01325
352.32,75.0
353.15,30.0
358.145,1.01325
363.15,1.01325
363.55,1.01325
373.16,200.0
383.15,1.01325
391.29,75.0
393.15,50.0
403.15,1.01325
413.15,1.01325
414.92,100.0
423.15,1.01325
433.15,1.01325
443.15,1.01325
453.15,1.01325
463.15,1.01325
473.15,1.01325
288.15,1.01325
293.15,1.01325
298.15,1.01325
303.15,1.01325
308.15,1.01325
313.15,1.01325
318.15,1.01325
323.15,1.01325
328.15,1.01325
333.15,1.01325
264.213,297.14
265.067,12.652000000000001
268.45,1.01325
271.041,300.325
272.23900000000003,13.786125
273.15,1.0
276.99649999999997,249.706625
277.99699999999996,55.236625
281.04,1.01325
283.15,1.01325
284.70550000000003,352.155
288.15,1.01325
291.4545,398.84000000000003
291.917,400.88
293.15,20.0
298.15,50.0
299.193,501.57
300.18,16.875
301.2,1.01325
302.2,1.01325
303.15,50.0
304.2,1.01325
305.2,1.01325
305.977,249.761625
306.755,198.60500000000002
308.15,1.01325
313.15,50.4
314.042,194.58
315.024,208.89749999999998
318.15,1.01325
322.294,300.9
323.15,50.6
328.15,1.01325
329.979,598.57
331.08500000000004,208.78799999999998
333.15,60.75
338.15,1.01325
339.277,301.55
343.15,50.9
346.743,596.41
348.15,1.01325
353.15,70.0
355.9,1.01325
358.15,1.01325
363.16,99.7
393.15,75.0
283.15,1.01325
288.15,1.01325
293.15,1.01325
294.15,1.01325
295.15,1.01325
296.15,1.01325
297.15,1.01325
298.15,1.01325
299.15,1.01325
300.15,1.01325
301.15,1.01325
302.15,1.01325
303.15,1.01325
304.15,1.01325
305.15,1.01325
306.15,1.01325
307.15,1.01325
308.15,1.01325
309.15,1.01325
310.15,1.01325
311.15,1.01325
312.15,1.01325
313.15,1.01325
314.15,1.01325
315.15,1.01325
316.15,1.01325
317.15,1.01325
318.15,1.01325
319.15,1.01325
320.15,1.01325
321.15,1.01325
322.15,1.01325
323.15,1.01325
324.15,1.01325
325.15,1.01325
326.15,1.01325
327.15,1.01325
328.15,1.01325
329.15,1.01325
330.15,1.01325
331.15,1.01325
332.15,1.01325
333.15,1.01325
334.15,1.01325
335.15,1.01325
336.15,1.01325
337.15,1.01325
338.15,1.01325
339.15,1.01325
340.15,1.01325
341.15,1.01325
342.15,1.01325
343.15,1.01325
344.15,1.01325
345.15,1.01325
346.15,1.01325
347.15,1.01325
348.15,1.01325
349.15,1.01325
350.15,1.01325
351.15,1.01325
352.15,1.01325
353.15,1.01325
354.15,1.01325
355.15,1.01325
356.15,1.01325
357.15,1.01325
358.15,1.01325
359.15,1.01325
360.15,1.01325
361.15,1.01325
362.15,1.01325
363.15,1.01325
313.38,1.0
318.3,1.0
323.25,1.0
328.1,1.0
333.15,1.0
338.1,1.0
342.86,1.0
347.66,1.0
353.21,1.0
359.06,1.0
364.85,1.0
288.15,1.01325
293.15,1.01325
298.15,1.01325
303.15,1.01325
308.15,1.01325
313.15,1.01325
318.15,1.01325
323.15,1.01325
328.15,1.01325
333.15,1.01325
338.15,1.01325
343.15,1.01325
348.15,1.01325
278.15,400.0
293.15,1.01325
298.15,200.0
303.15,1.01325
308.15,1.006625
313.15,150.0
318.15,1.006625
323.15,1.01325
328.15,1.006625
333.15,150.0
338.15,1.006625
343.2,1.01325
348.15,400.0
353.2,1.01325
363.2,1.01325
373.15,400.0
398.15,400.0
298.15,1.01325
299.45,1.01325
300.75,1.01325
302.15,1.01325
303.45,1.01325
304.75,1.01325
305.85,1.01325
307.15,1.01325
308.65,1.01325
310.35,1.01325
311.75,1.01325
313.05,1.01325
314.45,1.01325
315.85,1.01325
317.25,1.01325
318.75,1.01325
298.15,1.006625
303.15,1.006625
308.15,1.006625
313.15,1.006625
318.15,1.006625
323.15,1.006625
328.15,1.006625
333.15,1.006625
338.15,1.006625
343.15,1.006625
348.15,1.01325
353.15,1.01325
293.15,1.006625
294.15,1.0
295.15,1.0
296.15,1.0
297.15,1.0
298.15,1.0
299.15,1.0
300.15,1.0
301.15,1.0
302.15,1.0
303.15,1.006625
304.15,1.0
305.15,1.0
306.15,1.0
307.15,1.0
308.15,1.0
309.15,1.0
310.15,1.0
311.15,1.0
312.15,1.0
313.15,1.0
314.15,1.0
315.15,1.0
315.9,1.0
317.15,1.0
318.15,1.0
319.15,1.0
320.15,1.0
321.15,1.0
322.15,1.0
323.15,1.0
324.15,1.0
325.15,1.0
326.15,1.0
327.15,1.0
328.15,1.0
329.15,1.0
330.15,1.0
331.15,1.0
332.15,1.0
333.15,1.0
334.15,1.0
335.15,1.0
336.15,1.0
337.15,1.0
338.15,1.0
339.15,1.0
340.15,1.0
341.15,1.0
342.15,1.0
343.15,1.0
344.15,1.0
345.15,1.0
346.15,1.0
347.15,1.0
348.15,1.0
349.15,1.0
350.15,1.0
351.15,1.0
352.15,1.0
353.15,1.0
354.15,1.0
355.15,1.0
356.15,1.0
357.15,1.0
358.15,1.0
359.15,1.0
360.15,1.0
361.15,1.0
362.15,1.0
363.15,1.0
293.15,1.0
298.15,1.0
303.15,1.0
308.15,1.0
313.15,1.0
318.15,1.0
323.15,1.0
328.15,1.0
333.15,1.0
338.15,1.0
343.15,1.0
283.15,1.01325
288.15,1.013125
293.15,1.01325
298.15,1.01325
303.15,1.01325
308.15,1.01325
313.15,1.01325
318.15,1.01325
323.15,1.01325
328.15,1.01325
333.15,1.01325
338.15,1.01325
343.15,1.01325
348.15,1.01325
353.15,1.01325
278.15,1.01325
283.15,1.01325
288.15,1.01325
293.15,1.01325
298.15,1.011625
298.85,1.01325
303.15,1.01325
308.15,1.011625
313.15,1.01325
318.15,1.011625
323.15,1.01325
328.15,1.01
330.65,1.01325
333.15,1.01325
338.15,1.01
343.15,1.01325
353.15,1.01325
363.15,1.01325
373.15,1.01325
303.15,1.01325
308.15,1.01325
313.15,1.01325
318.15,1.01325
323.15,1.01325
328.15,1.01325
333.15,1.01325
338.15,1.01325
343.15,1.01325
348.15,1.01325
353.15,1.01325
283.15,1.006625
288.15,1.0
293.15,1.0
298.15,1.0
303.15,1.0
308.15,1.0
313.15,1.0
318.15,1.0
323.15,1.0
328.15,1.0
333.15,1.0
338.15,1.0
343.15,1.0
348.15,1.0
353.15,1.0
358.15,1.0
363.15,1.0
288.15,1.0
293.15,1.0
298.15,1.0
303.15,1.0
308.15,1.0
313.15,1.0
318.15,1.0
323.15,1.0
328.15,1.0
333.15,1.0
338.15,1.0
343.15,1.0
